1536 4534575905 2951407 911589781 5605871
1568 4823829115 3075579 969636628 5841790
1600 5125129069 3202311 1030097185 6082575
1632 5438720703 3331603 1093019800 6328222
1664 5764850617 3463455 1158454445 6578735
1696 6103763715 3597867 1226449436 6834110
1728 6455706629 3734839 1297054777 7094351
1760 6820924231 3874371 1370318752 7359454
1792 7199663185 4016463 1446291397 7629423
